노선,기종점,정류장순번,정류장명,04시,05시,06시,07시,08시,09시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,00시,01시,02시,03시,
41,민락동차고지 - 민락동차고지,0,민락동차고지,0,0,0,2,2,1,1,1,0,1,3,2,4,1,2,0,1,0,0,0,0,0,0,0,
41,민락동차고지 - 민락동차고지,1,MBC방송국,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,
41,민락동차고지 - 민락동차고지,2,민락교,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,
41,민락동차고지 - 민락동차고지,3,진로아파트이단지,0,1,3,5,1,2,1,2,2,1,1,2,3,3,1,1,3,2,2,0,0,0,0,0,
41,민락동차고지 - 민락동차고지,4,민락수변공원,0,3,1,6,3,3,2,2,3,3,3,5,5,5,3,2,3,4,3,0,0,0,0,0,
41,민락동차고지 - 민락동차고지,5,롯데캐슬아파트,0,5,0,4,5,2,2,4,4,6,5,10,6,6,3,1,0,3,4,0,0,0,0,0,
41,민락동차고지 - 민락동차고지,6,센텀비치푸르지오,0,3,3,7,6,6,3,5,6,6,6,11,7,4,4,4,3,3,1,0,0,0,0,0,
41,민락동차고지 - 민락동차고지,7,민락교,0,0,2,8,5,4,5,5,5,7,7,0,8,6,4,2,0,4,0,0,0,0,0,0,
41,민락동차고지 - 민락동차고지,8,MBC방송국,0,2,4,8,8,6,0,6,2,11,9,9,7,7,7,6,3,3,0,0,0,0,0,0,
41,민락동차고지 - 민락동차고지,9,민락동골목시장,0,6,7,14,7,6,12,8,7,12,12,13,9,7,10,7,6,5,4,0,0,0,0,0,
41,민락동차고지 - 민락동차고지,10,광안농협앞,0,2,9,15,10,7,14,10,6,13,14,16,10,9,12,5,7,6,2,0,0,0,0,0,
41,민락동차고지 - 민락동차고지,11,광안리해수욕장,0,3,12,13,9,7,10,15,13,19,13,21,15,11,14,10,8,12,11,0,0,0,0,0,
41,민락동차고지 - 민락동차고지,12,서호병원,0,6,14,10,8,8,12,14,15,28,18,23,14,14,16,12,9,13,8,8,0,0,0,0,
41,민락동차고지 - 민락동차고지,13,광일맨션,0,7,15,17,8,9,11,21,18,28,23,21,17,14,17,10,8,16,8,9,0,0,0,0,
41,민락동차고지 - 민락동차고지,14,수영구청,0,6,9,17,11,11,14,23,23,31,26,24,16,17,19,16,9,17,14,0,0,0,0,0,
41,민락동차고지 - 민락동차고지,15,KBS방송국,0,4,7,12,12,13,15,21,24,16,27,19,19,21,17,15,8,14,7,0,0,0,0,0,
41,민락동차고지 - 민락동차고지,16,대남교차로.남천역,0,5,14,17,12,12,14,24,22,30,25,20,18,21,19,15,11,17,16,0,0,0,0,0,
41,민락동차고지 - 민락동차고지,17,경성대.부경대역,0,8,15,17,17,11,14,14,19,25,23,20,17,20,20,16,10,19,10,8,0,0,0,0,
41,민락동차고지 - 민락동차고지,18,경성대학교,0,6,13,17,10,12,3,22,18,25,22,22,18,20,26,12,10,17,12,10,0,0,0,0,
41,민락동차고지 - 민락동차고지,19,대연역,0,8,7,18,13,13,12,23,20,26,24,24,18,21,25,14,10,17,18,10,0,0,0,0,
41,민락동차고지 - 민락동차고지,20,못골시장,0,0,15,20,21,14,14,24,20,25,22,19,21,22,24,18,12,18,18,10,0,0,0,0,
41,민락동차고지 - 민락동차고지,21,남구청.못골역,0,9,14,19,23,15,10,21,21,26,23,25,17,23,25,19,13,17,8,11,0,0,0,0,
41,민락동차고지 - 민락동차고지,22,대연고개,0,0,12,20,25,14,4,17,6,15,23,18,11,22,0,0,14,8,0,12,0,0,0,0,
41,민락동차고지 - 민락동차고지,23,지게골역,0,8,13,19,26,15,15,22,17,0,25,20,22,23,13,13,10,18,17,0,0,0,0,0,
41,민락동차고지 - 민락동차고지,24,문현교차로,0,10,13,26,30,19,16,23,22,27,25,24,23,21,27,20,13,18,18,5,0,0,0,0,
41,민락동차고지 - 민락동차고지,25,자성대,0,7,13,30,28,19,18,19,15,16,25,23,21,22,28,19,12,17,19,4,0,0,0,0,
41,민락동차고지 - 민락동차고지,26,부산진시장,0,9,12,27,24,16,17,21,17,26,23,23,21,22,30,12,13,16,11,12,0,0,0,0,
41,민락동차고지 - 민락동차고지,27,봉생병원,0,8,8,24,22,16,10,15,12,25,23,22,19,20,28,18,0,8,18,0,0,0,0,0,
41,민락동차고지 - 민락동차고지,28,부산진역,0,0,9,22,20,13,5,21,21,15,22,17,18,20,24,16,11,7,4,11,0,0,0,0,
41,민락동차고지 - 민락동차고지,29,YMCA,0,0,0,12,9,17,13,22,22,16,24,22,19,20,24,12,12,6,17,0,0,0,0,0,
41,민락동차고지 - 민락동차고지,30,초량역,0,0,7,10,9,16,1,18,18,0,22,11,14,20,23,15,11,6,15,0,0,0,0,0,
41,민락동차고지 - 민락동차고지,31,부산역,0,5,7,13,13,8,10,10,13,17,10,19,11,11,13,7,6,5,9,7,0,0,0,0,
41,민락동차고지 - 민락동차고지,32,영주동,0,4,7,9,11,6,9,8,4,15,8,18,12,11,8,6,4,2,8,1,0,0,0,0,
41,민락동차고지 - 민락동차고지,33,중앙동중앙역,0,4,6,7,7,5,10,9,10,13,8,15,9,9,11,5,5,3,5,3,0,0,0,0,
41,민락동차고지 - 민락동차고지,34,부산데파트,0,3,3,4,2,2,7,9,6,11,7,11,9,8,9,4,7,0,6,2,0,0,0,0,
41,민락동차고지 - 민락동차고지,35,남포역,0,1,2,3,5,4,5,7,9,10,6,10,7,8,7,3,5,2,3,0,0,0,0,0,
41,민락동차고지 - 민락동차고지,36,자갈치역.비프광장,0,1,1,2,3,4,5,3,4,8,6,10,8,9,8,3,5,4,5,2,0,0,0,0,
41,민락동차고지 - 민락동차고지,37,충무동해안시장,0,2,1,2,2,2,7,4,7,6,9,9,12,12,11,4,5,4,6,3,0,0,0,0,
41,민락동차고지 - 민락동차고지,38,신동아시장,0,0,0,3,3,3,7,4,7,9,10,14,13,12,12,10,7,5,8,0,0,0,0,0,
41,민락동차고지 - 민락동차고지,39,자갈치시장,0,0,0,1,2,3,7,5,6,10,16,15,16,6,17,11,9,0,5,0,0,0,0,0,
41,민락동차고지 - 민락동차고지,40,중앙역2번출구,0,0,1,3,0,3,3,3,4,8,16,14,5,13,22,11,7,6,7,4,0,0,0,0,
41,민락동차고지 - 민락동차고지,41,중앙동중앙역,0,4,4,7,4,7,10,8,10,18,17,15,17,15,26,12,9,7,2,3,0,0,0,0,
41,민락동차고지 - 민락동차고지,42,영주동,0,0,1,6,5,8,11,3,8,0,12,13,19,16,26,13,0,2,8,0,0,0,0,0,
41,민락동차고지 - 민락동차고지,43,부산역,0,6,4,9,10,10,12,16,20,23,24,25,31,26,33,19,15,12,15,13,0,0,0,0,
41,민락동차고지 - 민락동차고지,44,초량역,0,0,4,8,11,11,10,11,21,20,8,25,32,27,18,25,0,15,14,6,0,0,0,0,
41,민락동차고지 - 민락동차고지,45,YMCA,0,0,5,4,11,1,10,12,23,24,14,27,31,22,27,26,16,16,0,0,0,0,0,0,
41,민락동차고지 - 민락동차고지,46,부산진역,0,0,3,9,14,12,15,17,22,15,25,26,31,29,29,21,15,17,4,5,0,0,0,0,
41,민락동차고지 - 민락동차고지,47,자성대,0,0,0,0,13,12,16,12,24,8,24,27,30,24,34,22,15,8,0,0,0,0,0,0,
41,민락동차고지 - 민락동차고지,48,눌원빌딩,0,0,2,0,10,11,15,12,23,24,0,26,32,28,32,17,16,0,16,5,0,0,0,0,
41,민락동차고지 - 민락동차고지,49,문현교차로,0,0,7,8,12,10,9,16,13,24,23,25,30,25,29,24,13,16,14,12,0,0,0,0,
41,민락동차고지 - 민락동차고지,50,지게골역,0,0,4,0,11,7,0,4,0,7,11,26,30,9,20,29,18,3,13,11,0,0,0,0,
41,민락동차고지 - 민락동차고지,51,대연고개,0,0,4,0,11,6,0,15,0,23,6,16,15,25,28,22,10,4,10,0,0,0,0,0,
41,민락동차고지 - 민락동차고지,52,남구청.못골역,0,0,5,7,9,9,13,10,16,20,26,25,29,23,26,28,17,15,9,8,0,0,0,0,
41,민락동차고지 - 민락동차고지,53,못골시장,0,0,4,5,6,9,9,15,14,20,26,24,27,24,23,22,11,13,8,9,0,0,0,0,
41,민락동차고지 - 민락동차고지,54,대연역,0,0,4,5,7,8,8,13,12,18,26,23,21,25,21,20,11,15,7,11,0,0,0,0,
41,민락동차고지 - 민락동차고지,55,경성대.부경대역,0,0,4,5,6,7,9,9,13,19,27,24,18,22,21,17,10,13,7,12,0,0,0,0,
41,민락동차고지 - 민락동차고지,56,남천역,0,0,4,3,3,5,11,8,14,18,27,24,18,21,23,19,11,7,7,11,0,0,0,0,
41,민락동차고지 - 민락동차고지,57,KBS방송국,0,0,1,0,3,6,9,7,12,16,25,23,13,17,14,18,10,4,4,0,0,0,0,0,
41,민락동차고지 - 민락동차고지,58,수영구청,0,0,3,2,3,5,8,6,10,10,20,17,15,18,22,12,14,11,6,10,0,0,0,0,
41,민락동차고지 - 민락동차고지,59,광일맨션,0,0,2,0,3,3,4,5,7,5,17,15,12,17,19,10,10,10,5,8,0,0,0,0,
41,민락동차고지 - 민락동차고지,60,서호병원,0,0,0,0,0,0,7,4,4,4,11,11,12,15,16,9,7,7,5,5,0,0,0,0,
41,민락동차고지 - 민락동차고지,61,광안리해수욕장,0,0,1,0,1,2,4,4,4,3,9,5,8,3,11,8,5,4,1,3,0,0,0,0,
41,민락동차고지 - 민락동차고지,62,동방시장,0,0,0,1,0,2,5,2,2,2,8,6,7,5,10,3,1,2,4,1,0,0,0,0,
41,민락동차고지 - 민락동차고지,63,민락동골목시장,0,0,0,0,0,1,4,2,1,0,2,2,2,2,7,5,3,1,1,2,0,0,0,0,
41,민락동차고지 - 민락동차고지,64,MBC방송국,0,0,0,0,0,1,4,2,1,0,2,2,2,2,7,5,3,1,1,2,0,0,0,0,
41,민락동차고지 - 민락동차고지,65,민락교,0,0,0,0,0,1,4,2,1,0,2,2,2,2,7,5,3,1,1,2,0,0,0,0,
41,민락동차고지 - 민락동차고지,66,센텀비치푸르지오,0,0,0,0,0,0,1,4,0,0,6,0,1,1,3,3,2,0,1,0,0,0,0,0,
41,민락동차고지 - 민락동차고지,67,롯데캐슬아파트,0,0,0,0,1,0,1,2,0,1,4,1,0,0,3,1,4,0,0,2,0,0,0,0,
41,민락동차고지 - 민락동차고지,68,민락수변공원,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,
41,민락동차고지 - 민락동차고지,69,진로아파트2단지,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,
41,민락동차고지 - 민락동차고지,70,민락교,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,
41,민락동차고지 - 민락동차고지,71,민락동차고지,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
